<title>/IN --> IN/IN
with/IN --> with/IN
great/JJ --> great/JJ
joy/NN --> joy/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
caused/VBD --> cause/VBD
his/PRP$ --> he/PRP$
father/NN --> father/NN
and/CC --> and/CC
his/PRP$ --> he/PRP$
foster-father/NN --> foster-father/NN
to/TO --> to/TO
be/VB --> be/VB
brought/VBN --> bring/VBN
,/, --> ,/,
and/CC --> and/CC
loaded/VBD --> load/VBD
them/PRP --> they/PRP
with/IN --> with/IN
treasures/NNS --> treasure/NNS
./. --> ./.
Neither/DT --> neither/DT
did/VBD --> do/VBD
he/PRP --> he/PRP
forget/VB --> forget/VB
the/DT --> the/DT
inn-keeper/NN --> inn-keeper/NN
,/, --> ,/,
but/CC --> but/CC
sent/VBD --> send/VBD
for/IN --> for/IN
him/PRP --> he/PRP
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Behold/NNP --> Behold/NNP
,/, --> ,/,
sir/NN --> sir/NN
host/NN --> host/NN
,/, --> ,/,
I/PRP --> I/PRP
have/VBP --> have/VBP
married/VBN --> marry/VBN
the/DT --> the/DT
King/NNP --> King/NNP
's/POS --> 's/POS
daughter/NN --> daughter/NN
,/, --> ,/,
and/CC --> and/CC
your/PRP$ --> you/PRP$
house/NN --> house/NN
and/CC --> and/CC
yard/NN --> yard/NN
are/VBP --> be/VBP
mine/JJ --> mine/JJ
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
host/NN --> host/NN
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Yes/UH --> yes/UH
,/, --> ,/,
according/VBG --> accord/VBG
to/TO --> to/TO
justice/NN --> justice/NN
it/PRP --> it/PRP
is/VBZ --> be/VBZ
so/RB --> so/RB
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
It/PRP --> it/PRP
shall/MD --> shall/MD
be/VB --> be/VB
done/VBN --> do/VBN
according/VBG --> accord/VBG
to/TO --> to/TO
mercy/NN --> mercy/NN
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
told/VBD --> tell/VBD
him/PRP --> he/PRP
that/IN --> that/IN
he/PRP --> he/PRP
should/MD --> should/MD
keep/VB --> keep/VB
his/PRP$ --> he/PRP$
house/NN --> house/NN
and/CC --> and/CC
yard/NN --> yard/NN
,/, --> ,/,
and/CC --> and/CC
gave/VBD --> give/VBD
him/PRP --> he/PRP
the/DT --> the/DT
thousand/CD --> thousand/CD
pieces/NNS --> piece/NNS
of/IN --> of/IN
gold/NN --> gold/NN
as/RB --> as/RB
well/RB --> well/RB
./. --> ./.
And/CC --> and/CC
now/RB --> now/RB
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
and/CC --> and/CC
Queen/NNP --> Queen/NNP
were/VBD --> be/VBD
thoroughly/RB --> thoroughly/RB
happy/JJ --> happy/JJ
,/, --> ,/,
and/CC --> and/CC
lived/VBD --> live/VBD
in/IN --> in/IN
gladness/NN --> gladness/NN
together/RB --> together/RB
./. --> ./.
He/PRP --> he/PRP
often/RB --> often/RB
went/VBD --> go/VBD
out/IN --> out/IN
hunting/NN --> hunting/NN
because/IN --> because/IN
it/PRP --> it/PRP
was/VBD --> be/VBD
a/DT --> a/DT
delight/NN --> delight/NN
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
faithful/JJ --> faithful/JJ
animals/NNS --> animal/NNS
had/VBD --> have/VBD
to/TO --> to/TO
accompany/VB --> accompany/VB
him/PRP --> he/PRP
./. --> ./.
In/IN --> in/IN
the/DT --> the/DT
neighborhood/NN --> neighborhood/NN
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
there/EX --> there/EX
was/VBD --> be/VBD
a/DT --> a/DT
forest/NN --> forest/NN
of/IN --> of/IN
which/WDT --> which/WDT
it/PRP --> it/PRP
was/VBD --> be/VBD
reported/VBN --> report/VBN
that/IN --> that/IN
it/PRP --> it/PRP
was/VBD --> be/VBD
haunted/VBN --> haunt/VBN
,/, --> ,/,
and/CC --> and/CC
that/DT --> that/DT
whosoever/NN --> whosoever/NN
did/VBD --> do/VBD
but/CC --> but/CC
enter/VBP --> enter/VBP
it/PRP --> it/PRP
did/VBD --> do/VBD
not/RB --> not/RB
easily/RB --> easily/RB
get/VB --> get/VB
out/RP --> out/RP
again/RB --> again/RB
./. --> ./.
The/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
had/VBD --> have/VBD
a/DT --> a/DT
great/JJ --> great/JJ
inclination/NN --> inclination/NN
to/TO --> to/TO
hunt/NN --> hunt/NN
in/IN --> in/IN
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
let/VB --> let/VB
the/DT --> the/DT
old/JJ --> old/JJ
King/NNP --> King/NNP
have/VBP --> have/VBP
no/DT --> no/DT
peace/NN --> peace/NN
until/IN --> until/IN
he/PRP --> he/PRP
allowed/VBD --> allow/VBD
him/PRP --> he/PRP
to/TO --> to/TO
do/VB --> do/VB
so/RB --> so/RB
./. --> ./.
So/IN --> so/IN
he/PRP --> he/PRP
rode/VBD --> ride/VBD
forth/RB --> forth/RB
with/IN --> with/IN
a/DT --> a/DT
great/JJ --> great/JJ
following/NN --> following/NN
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
came/VBD --> come/VBD
to/TO --> to/TO
the/DT --> the/DT
forest/NN --> forest/NN
,/, --> ,/,
he/PRP --> he/PRP
saw/VBD --> see/VBD
a/DT --> a/DT
snow-white/JJ --> snow-white/JJ
hart/NN --> hart/NN
and/CC --> and/CC
said/VBD --> say/VBD
to/TO --> to/TO
his/PRP$ --> he/PRP$
people/NNS --> people/NNS
,/, --> ,/,
``/`` --> ``/``
Wait/VB --> wait/VB
here/RB --> here/RB
until/IN --> until/IN
I/PRP --> I/PRP
return/VBP --> return/VBP
,/, --> ,/,
I/PRP --> I/PRP
want/VBP --> want/VBP
to/TO --> to/TO
chase/VB --> chase/VB
that/DT --> that/DT
beautiful/JJ --> beautiful/JJ
creature/NN --> creature/NN
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
he/PRP --> he/PRP
rode/VBD --> ride/VBD
into/IN --> into/IN
the/DT --> the/DT
forest/NN --> forest/NN
after/IN --> after/IN
it/PRP --> it/PRP
,/, --> ,/,
followed/VBD --> follow/VBD
only/RB --> only/RB
by/IN --> by/IN
his/PRP$ --> he/PRP$
animals/NNS --> animal/NNS
./. --> ./.
The/DT --> the/DT
attendants/NNS --> attendant/NNS
halted/VBD --> halt/VBD
and/CC --> and/CC
waited/VBD --> wait/VBD
until/IN --> until/IN
evening/NN --> evening/NN
,/, --> ,/,
but/CC --> but/CC
he/PRP --> he/PRP
did/VBD --> do/VBD
not/RB --> not/RB
return/VB --> return/VB
,/, --> ,/,
so/IN --> so/IN
they/PRP --> they/PRP
rode/VBD --> ride/VBD
home/NN --> home/NN
,/, --> ,/,
and/CC --> and/CC
told/VBD --> tell/VBD
the/DT --> the/DT
young/JJ --> young/JJ
Queen/NNP --> Queen/NNP
that/IN --> that/IN
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
had/VBD --> have/VBD
followed/VBN --> follow/VBN
a/DT --> a/DT
white/JJ --> white/JJ
hart/NN --> hart/NN
into/IN --> into/IN
the/DT --> the/DT
enchanted/VBN --> enchant/VBN
forest/NN --> forest/NN
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
not/RB --> not/RB
come/VB --> come/VB
back/RB --> back/RB
again/RB --> again/RB
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
was/VBD --> be/VBD
in/IN --> in/IN
the/DT --> the/DT
greatest/JJS --> greatest/JJS
concern/NN --> concern/NN
about/IN --> about/IN
him/PRP --> he/PRP
./. --> ./.
He/PRP --> he/PRP
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
had/VBD --> have/VBD
still/RB --> still/RB
continued/VBN --> continue/VBN
to/TO --> to/TO
ride/VB --> ride/VB
on/IN --> on/IN
and/CC --> and/CC
on/IN --> on/IN
after/IN --> after/IN
the/DT --> the/DT
beautiful/JJ --> beautiful/JJ
wild/JJ --> wild/JJ
animal/NN --> animal/NN
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
never/RB --> never/RB
been/VBN --> be/VBN
able/JJ --> able/JJ
to/TO --> to/TO
overtake/VB --> overtake/VB
it/PRP --> it/PRP
;/: --> ;/:
when/WRB --> when/WRB
he/PRP --> he/PRP
thought/VBD --> think/VBD
he/PRP --> he/PRP
was/VBD --> be/VBD
near/IN --> near/IN
enough/JJ --> enough/JJ
to/TO --> to/TO
aim/VB --> aim/VB
,/, --> ,/,
he/PRP --> he/PRP
instantly/RB --> instantly/RB
saw/VBD --> see/VBD
it/PRP --> it/PRP
bound/VBD --> bind/VBD
away/RB --> away/RB
into/IN --> into/IN
the/DT --> the/DT
far/JJ --> far/JJ
distance/NN --> distance/NN
,/, --> ,/,
and/CC --> and/CC
at/IN --> at/IN
length/NN --> length/NN
it/PRP --> it/PRP
vanished/VBD --> vanish/VBD
altogether/RB --> altogether/RB
./. --> ./.
And/CC --> and/CC
now/RB --> now/RB
he/PRP --> he/PRP
perceived/VBD --> perceive/VBD
that/IN --> that/IN
he/PRP --> he/PRP
had/VBD --> have/VBD
penetrated/VBN --> penetrate/VBN
deep/RB --> deep/RB
into/IN --> into/IN
the/DT --> the/DT
forest/NN --> forest/NN
,/, --> ,/,
and/CC --> and/CC
blew/VBD --> blow/VBD
his/PRP$ --> he/PRP$
horn/NN --> horn/NN
but/CC --> but/CC
he/PRP --> he/PRP
received/VBD --> receive/VBD
no/DT --> no/DT
answer/NN --> answer/NN
,/, --> ,/,
for/IN --> for/IN
his/PRP$ --> he/PRP$
attendants/NNS --> attendant/NNS
could/MD --> could/MD
not/RB --> not/RB
hear/VB --> hear/VB
it/PRP --> it/PRP
./. --> ./.
And/CC --> and/CC
as/IN --> as/IN
night/NN --> night/NN
,/, --> ,/,
too/RB --> too/RB
,/, --> ,/,
was/VBD --> be/VBD
falling/VBG --> fall/VBG
,/, --> ,/,
he/PRP --> he/PRP
saw/VBD --> see/VBD
that/IN --> that/IN
he/PRP --> he/PRP
could/MD --> could/MD
not/RB --> not/RB
get/VB --> get/VB
home/NN --> home/NN
that/IN --> that/IN
day/NN --> day/NN
,/, --> ,/,
so/IN --> so/IN
he/PRP --> he/PRP
dismounted/VBD --> dismount/VBD
from/IN --> from/IN
his/PRP$ --> he/PRP$
horse/NN --> horse/NN
,/, --> ,/,
lighted/VBD --> light/VBD
himself/PRP --> himself/PRP
a/DT --> a/DT
fire/NN --> fire/NN
near/IN --> near/IN
a/DT --> a/DT
tree/NN --> tree/NN
,/, --> ,/,
and/CC --> and/CC
resolved/VBN --> resolve/VBN
to/TO --> to/TO
spend/VB --> spend/VB
the/DT --> the/DT
night/NN --> night/NN
by/IN --> by/IN
it/PRP --> it/PRP
./. --> ./.
While/IN --> while/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
sitting/VBG --> sit/VBG
by/IN --> by/IN
the/DT --> the/DT
fire/NN --> fire/NN
,/, --> ,/,
and/CC --> and/CC
his/PRP$ --> he/PRP$
animals/NNS --> animal/NNS
also/RB --> also/RB
were/VBD --> be/VBD
lying/VBG --> lie/VBG
down/RP --> down/RP
beside/IN --> beside/IN
him/PRP --> he/PRP
,/, --> ,/,
it/PRP --> it/PRP
seemed/VBD --> seem/VBD
to/TO --> to/TO
him/PRP --> he/PRP
that/IN --> that/IN
he/PRP --> he/PRP
heard/VBD --> hear/VBD
a/DT --> a/DT
human/JJ --> human/JJ
voice/NN --> voice/NN
./. --> ./.
He/PRP --> he/PRP
looked/VBD --> look/VBD
round/NN --> round/NN
,/, --> ,/,
but/CC --> but/CC
could/MD --> could/MD
perceived/VBN --> perceive/VBN
nothing/NN --> nothing/NN
./. --> ./.
Soon/RB --> soon/RB
afterwards/RB --> afterwards/RB
,/, --> ,/,
he/PRP --> he/PRP
again/RB --> again/RB
heard/VBD --> hear/VBD
a/DT --> a/DT
groan/NN --> groan/NN
as/IN --> as/IN
if/IN --> if/IN
from/IN --> from/IN
above/RB --> above/RB
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
he/PRP --> he/PRP
looked/VBD --> look/VBD
up/RP --> up/RP
,/, --> ,/,
and/CC --> and/CC
saw/VBD --> see/VBD
an/DT --> a/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
sitting/VBG --> sit/VBG
in/IN --> in/IN
the/DT --> the/DT
tree/NN --> tree/NN
,/, --> ,/,
who/WP --> who/WP
wailed/VBD --> wail/VBD
unceasingly/RB --> unceasingly/RB
,/, --> ,/,
``/`` --> ``/``
Oh/UH --> oh/UH
,/, --> ,/,
oh/UH --> oh/UH
,/, --> ,/,
oh/UH --> oh/UH
,/, --> ,/,
how/WRB --> how/WRB
cold/JJ --> cold/JJ
I/PRP --> I/PRP
am/VBP --> be/VBP
!/. --> !/.
''/'' --> ''/''
Said/NNP --> Said/NNP
he/PRP --> he/PRP
,/, --> ,/,
``/`` --> ``/``
Come/VBN --> come/VBN
down/RB --> down/RB
,/, --> ,/,
and/CC --> and/CC
warm/JJ --> warm/JJ
thyself/NN --> thyself/NN
if/IN --> if/IN
thou/JJ --> thou/JJ
art/NN --> art/NN
cold/NN --> cold/NN
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
No/UH --> no/UH
,/, --> ,/,
thy/JJ --> thy/JJ
animals/NNS --> animal/NNS
will/MD --> will/MD
bite/VB --> bite/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
He/PRP --> he/PRP
answered/VBD --> answer/VBD
,/, --> ,/,
``/`` --> ``/``
They/PRP --> they/PRP
will/MD --> will/MD
do/VB --> do/VB
thee/VB --> thee/VB
no/DT --> no/DT
harm/NN --> harm/NN
,/, --> ,/,
old/JJ --> old/JJ
mother/NN --> mother/NN
,/, --> ,/,
do/VBP --> do/VBP
come/VB --> come/VB
down/RB --> down/RB
./. --> ./.
''/'' --> ''/''
She/PRP --> she/PRP
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
was/VBD --> be/VBD
a/DT --> a/DT
witch/NN --> witch/NN
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
throw/VB --> throw/VB
down/RP --> down/RP
a/DT --> a/DT
wand/NN --> wand/NN
from/IN --> from/IN
the/DT --> the/DT
tree/NN --> tree/NN
,/, --> ,/,
and/CC --> and/CC
if/IN --> if/IN
thou/JJ --> thou/JJ
strikest/JJS --> strikest/JJS
them/PRP --> they/PRP
on/IN --> on/IN
the/DT --> the/DT
back/NN --> back/NN
with/IN --> with/IN
it/PRP --> it/PRP
,/, --> ,/,
they/PRP --> they/PRP
will/MD --> will/MD
do/VB --> do/VB
me/PRP --> I/PRP
no/DT --> no/DT
harm/NN --> harm/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
she/PRP --> she/PRP
threw/VBD --> throw/VBD
him/PRP --> he/PRP
a/DT --> a/DT
small/JJ --> small/JJ
wand/NN --> wand/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
struck/VBD --> strike/VBD
them/PRP --> they/PRP
with/IN --> with/IN
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
instantly/RB --> instantly/RB
they/PRP --> they/PRP
lay/VBD --> lay/VBD
still/RB --> still/RB
and/CC --> and/CC
were/VBD --> be/VBD
turned/VBN --> turn/VBN
into/IN --> into/IN
stone/NN --> stone/NN
./. --> ./.
And/CC --> and/CC
when/WRB --> when/WRB
the/DT --> the/DT
witch/NN --> witch/NN
was/VBD --> be/VBD
safe/JJ --> safe/JJ
from/IN --> from/IN
the/DT --> the/DT
animals/NNS --> animal/NNS
,/, --> ,/,
she/PRP --> she/PRP
leapt/VBD --> leap/VBD
down/RB --> down/RB
and/CC --> and/CC
touched/VBD --> touch/VBD
him/PRP --> he/PRP
also/RB --> also/RB
with/IN --> with/IN
a/DT --> a/DT
wand/NN --> wand/NN
,/, --> ,/,
and/CC --> and/CC
changed/VBD --> change/VBD
him/PRP --> he/PRP
to/TO --> to/TO
stone/NN --> stone/NN
./. --> ./.
Thereupon/NNP --> Thereupon/NNP
she/PRP --> she/PRP
laughed/VBD --> laugh/VBD
,/, --> ,/,
and/CC --> and/CC
dragged/VBD --> drag/VBD
him/PRP --> he/PRP
and/CC --> and/CC
the/DT --> the/DT
animals/NNS --> animal/NNS
into/IN --> into/IN
a/DT --> a/DT
vault/NN --> vault/NN
,/, --> ,/,
where/WRB --> where/WRB
many/JJ --> many/JJ
more/JJR --> more/JJR
such/JJ --> such/JJ
stones/NNS --> stone/NNS
already/RB --> already/RB
lay/VBD --> lay/VBD
./. --> ./.
As/IN --> as/IN
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
did/VBD --> do/VBD
not/RB --> not/RB
come/VB --> come/VB
back/RB --> back/RB
at/IN --> at/IN
all/DT --> all/DT
,/, --> ,/,
the/DT --> the/DT
Queen/NNP --> Queen/NNP
's/POS --> 's/POS
anguish/NN --> anguish/NN
and/CC --> and/CC
care/NN --> care/NN
grew/VBD --> grow/VBD
constantly/RB --> constantly/RB
greater/JJR --> greater/JJR
./. --> ./.
And/CC --> and/CC
it/PRP --> it/PRP
so/RB --> so/RB
happened/VBD --> happen/VBD
that/IN --> that/IN
at/IN --> at/IN
this/DT --> this/DT
very/JJ --> very/JJ
time/NN --> time/NN
the/DT --> the/DT
other/JJ --> other/JJ
brother/NN --> brother/NN
who/WP --> who/WP
had/VBD --> have/VBD
turned/VBN --> turn/VBN
to/TO --> to/TO
the/DT --> the/DT
east/JJ --> east/JJ
when/WRB --> when/WRB
they/PRP --> they/PRP
separated/VBD --> separate/VBD
,/, --> ,/,
came/VBD --> come/VBD
into/IN --> into/IN
the/DT --> the/DT
kingdom/NN --> kingdom/NN
./. --> ./.
He/PRP --> he/PRP
had/VBD --> have/VBD
sought/VBN --> seek/VBN
a/DT --> a/DT
situation/NN --> situation/NN
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
found/VBN --> find/VBN
none/NN --> none/NN
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
then/RB --> then/RB
traveled/VBN --> travel/VBN
about/IN --> about/IN
here/RB --> here/RB
and/CC --> and/CC
there/RB --> there/RB
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
made/VBN --> make/VBN
his/PRP$ --> he/PRP$
animals/NNS --> animal/NNS
dance/NN --> dance/NN
./. --> ./.
Then/RB --> then/RB
it/PRP --> it/PRP
came/VBD --> come/VBD
into/IN --> into/IN
his/PRP$ --> he/PRP$
mind/NN --> mind/NN
that/IN --> that/IN
he/PRP --> he/PRP
would/MD --> would/MD
just/RB --> just/RB
go/VB --> go/VB
and/CC --> and/CC
look/VB --> look/VB
at/IN --> at/IN
the/DT --> the/DT
knife/NN --> knife/NN
that/IN --> that/IN
they/PRP --> they/PRP
had/VBD --> have/VBD
thrust/VBN --> thrust/VBN
in/IN --> in/IN
the/DT --> the/DT
trunk/NN --> trunk/NN
of/IN --> of/IN
a/DT --> a/DT
tree/NN --> tree/NN
at/IN --> at/IN
their/PRP$ --> they/PRP$
parting/NN --> parting/NN
,/, --> ,/,
that/IN --> that/IN
he/PRP --> he/PRP
might/MD --> might/MD
learn/VB --> learn/VB
how/WRB --> how/WRB
his/PRP$ --> he/PRP$
brother/NN --> brother/NN
was/VBD --> be/VBD
./. --> ./.
When/WRB --> when/WRB
he/PRP --> he/PRP
got/VBD --> get/VBD
there/EX --> there/EX
his/PRP$ --> he/PRP$
brother/NN --> brother/NN
's/POS --> 's/POS
side/NN --> side/NN
of/IN --> of/IN
the/DT --> the/DT
knife/NN --> knife/NN
was/VBD --> be/VBD
half/JJ --> half/JJ
rusted/VBN --> rust/VBN
,/, --> ,/,
and/CC --> and/CC
half/DT --> half/DT
bright/JJ --> bright/JJ
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
was/VBD --> be/VBD
alarmed/VBN --> alarm/VBN
and/CC --> and/CC
thought/VBN --> think/VBN
,/, --> ,/,
``/`` --> ``/``
A/DT --> a/DT
great/JJ --> great/JJ
misfortune/NN --> misfortune/NN
must/MD --> must/MD
have/VB --> have/VB
befallen/VBN --> befall/VBN
my/PRP$ --> my/PRP$
brother/NN --> brother/NN
,/, --> ,/,
but/CC --> but/CC
perhaps/RB --> perhaps/RB
I/PRP --> I/PRP
can/MD --> can/MD
still/RB --> still/RB
save/VB --> save/VB
him/PRP --> he/PRP
,/, --> ,/,
for/IN --> for/IN
half/PDT --> half/PDT
the/DT --> the/DT
knife/NN --> knife/NN
is/VBZ --> be/VBZ
still/RB --> still/RB
bright/JJ --> bright/JJ
./. --> ./.
''/'' --> ''/''
He/PRP --> he/PRP
and/CC --> and/CC
his/PRP$ --> he/PRP$
animals/NNS --> animal/NNS
traveled/VBD --> travel/VBD
towards/IN --> towards/IN
the/DT --> the/DT
west/NN --> west/NN
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
entered/VBD --> enter/VBD
the/DT --> the/DT
gate/NN --> gate/NN
of/IN --> of/IN
the/DT --> the/DT
town/NN --> town/NN
,/, --> ,/,
the/DT --> the/DT
guard/NN --> guard/NN
came/VBD --> come/VBD
to/TO --> to/TO
meet/VB --> meet/VB
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
asked/VBD --> ask/VBD
if/IN --> if/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
to/TO --> to/TO
announce/VB --> announce/VB
him/PRP --> he/PRP
to/TO --> to/TO
his/PRP$ --> he/PRP$
consort/NN --> consort/NN
the/DT --> the/DT
young/JJ --> young/JJ
Queen/NNP --> Queen/NNP
,/, --> ,/,
who/WP --> who/WP
had/VBD --> have/VBD
for/IN --> for/IN
a/DT --> a/DT
couple/NN --> couple/NN
of/IN --> of/IN
days/NNS --> day/NNS
been/VBN --> be/VBN
in/IN --> in/IN
the/DT --> the/DT
greatest/JJS --> greatest/JJS
sorrow/NN --> sorrow/NN
about/IN --> about/IN
his/PRP$ --> he/PRP$
staying/NN --> staying/NN
away/RB --> away/RB
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
afraid/JJ --> afraid/JJ
he/PRP --> he/PRP
had/VBD --> have/VBD
been/VBN --> be/VBN
killed/VBN --> kill/VBN
in/IN --> in/IN
the/DT --> the/DT
enchanted/VBN --> enchant/VBN
forest/NN --> forest/NN
?/. --> ?/.
The/DT --> the/DT
sentries/NNS --> sentry/NNS
,/, --> ,/,
indeed/RB --> indeed/RB
,/, --> ,/,
thought/VBD --> think/VBD
no/DT --> no/DT
otherwise/RB --> otherwise/RB
than/IN --> than/IN
that/IN --> that/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
himself/PRP --> himself/PRP
,/, --> ,/,
for/IN --> for/IN
he/PRP --> he/PRP
looked/VBD --> look/VBD
so/RB --> so/RB
like/IN --> like/IN
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
had/VBD --> have/VBD
wild/JJ --> wild/JJ
animals/NNS --> animal/NNS
running/VBG --> run/VBG
behind/IN --> behind/IN
him/PRP --> he/PRP
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
saw/VBD --> see/VBD
that/IN --> that/IN
they/PRP --> they/PRP
were/VBD --> be/VBD
speaking/VBG --> speak/VBG
of/IN --> of/IN
his/PRP$ --> he/PRP$
brother/NN --> brother/NN
,/, --> ,/,
and/CC --> and/CC
thought/VBD --> think/VBD
,/, --> ,/,
``/`` --> ``/``
It/PRP --> it/PRP
will/MD --> will/MD
be/VB --> be/VB
better/JJR --> better/JJR
if/IN --> if/IN
I/PRP --> I/PRP
pass/VBP --> pass/VBP
myself/PRP --> myself/PRP
off/RP --> off/RP
for/IN --> for/IN
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
I/PRP --> I/PRP
can/MD --> can/MD
rescue/VB --> rescue/VB
him/PRP --> he/PRP
more/RBR --> more/RBR
easily/RB --> easily/RB
./. --> ./.
''/'' --> ''/''
So/IN --> so/IN
he/PRP --> he/PRP
allowed/VBD --> allow/VBD
himself/PRP --> himself/PRP
to/TO --> to/TO
be/VB --> be/VB
escorted/VBN --> escort/VBN
into/IN --> into/IN
the/DT --> the/DT
castle/NN --> castle/NN
by/IN --> by/IN
the/DT --> the/DT
guard/NN --> guard/NN
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
received/VBN --> receive/VBN
with/IN --> with/IN
the/DT --> the/DT
greatest/JJS --> greatest/JJS
joy/NN --> joy/NN
./. --> ./.
The/DT --> the/DT
young/JJ --> young/JJ
Queen/NNP --> Queen/NNP
indeed/RB --> indeed/RB
thought/VBD --> think/VBD
that/IN --> that/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
her/PRP$ --> she/PRP$
husband/NN --> husband/NN
,/, --> ,/,
and/CC --> and/CC
asked/VBD --> ask/VBD
him/PRP --> he/PRP
why/WRB --> why/WRB
he/PRP --> he/PRP
had/VBD --> have/VBD
stayed/VBN --> stay/VBN
away/RB --> away/RB
so/RB --> so/RB
long/JJ --> long/JJ
./. --> ./.
He/PRP --> he/PRP
answered/VBD --> answer/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
had/VBD --> have/VBD
lost/VBN --> lose/VBN
myself/PRP --> myself/PRP
in/IN --> in/IN
a/DT --> a/DT
forest/NN --> forest/NN
,/, --> ,/,
and/CC --> and/CC
could/MD --> could/MD
not/RB --> not/RB
find/VB --> find/VB
my/PRP$ --> my/PRP$
way/NN --> way/NN
out/IN --> out/IN
again/RB --> again/RB
any/DT --> any/DT
sooner/RBR --> sooner/RBR
./. --> ./.
''/'' --> ''/''
At/IN --> at/IN
night/NN --> night/NN
he/PRP --> he/PRP
was/VBD --> be/VBD
taken/VBN --> take/VBN
to/TO --> to/TO
the/DT --> the/DT
royal/JJ --> royal/JJ
bed/NN --> bed/NN
,/, --> ,/,
but/CC --> but/CC
he/PRP --> he/PRP
laid/VBD --> lay/VBD
a/DT --> a/DT
two-edged/JJ --> two-edged/JJ
sword/NN --> sword/NN
between/IN --> between/IN
him/PRP --> he/PRP
and/CC --> and/CC
the/DT --> the/DT
young/JJ --> young/JJ
Queen/NNP --> Queen/NNP
;/: --> ;/:
she/PRP --> she/PRP
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
what/WP --> what/WP
that/WDT --> that/WDT
could/MD --> could/MD
mean/VB --> mean/VB
,/, --> ,/,
but/CC --> but/CC
did/VBD --> do/VBD
not/RB --> not/RB
venture/NN --> venture/NN
to/TO --> to/TO
ask/VB --> ask/VB
./. --> ./.
He/PRP --> he/PRP
remained/VBD --> remain/VBD
in/IN --> in/IN
the/DT --> the/DT
palace/NN --> palace/NN
a/DT --> a/DT
couple/NN --> couple/NN
of/IN --> of/IN
days/NNS --> day/NNS
,/, --> ,/,
and/CC --> and/CC
