the first voyage of sinbad the sailor arabian writer.txt, 0.2050, 0.5256, 0.4904, 0.7174, 0.5653, 1.000, 0.7315, 0.000, 0.6153, 0.6085
the fisherman and his wife brothers grimm.txt, 0.3358, 0.9271, 0.7204, 1.000, 0.6776, 0.000, 0.8269, 0.5147, 0.7966, 0.3281
the flail from heaven brothers grimm.txt, 0.6883, 0.7697, 0.4549, 0.6367, 0.9701, 0.4854, 0.6646, 0.2716, 1.000, 0.000
the four skilful brothers brothers grimm.txt, 0.6943, 0.2083, 0.7241, 1.000, 0.5532, 0.8999, 0.8847, 0.000, 0.6475, 0.3537
the fourth voyage of sinbad the sailor arabian writer.txt, 1.000, 0.6561, 0.9448, 0.7220, 0.8558, 0.7867, 0.4222, 0.000, 0.5926, 0.7413
the fox and his cousin brothers grimm.txt, 0.1878, 0.5958, 0.4889, 1.000, 0.3088, 0.3763, 0.2865, 0.4789, 0.000, 0.5737
the fox and the cat brothers grimm.txt, 0.3280, 0.4074, 1.000, 0.000, 0.6449, 0.7511, 0.6280, 0.6662, 0.3701, 0.7483
the fox and the geese brothers grimm.txt, 0.2558, 0.5055, 0.3956, 0.6606, 1.000, 0.000, 0.5541, 0.3402, 0.2253, 0.9534
the fox and the horse brothers grimm.txt, 0.5157, 0.4274, 1.000, 0.6604, 0.3100, 0.4676, 0.000, 0.8255, 0.5223, 0.1414
the frog king or iron henry brothers grimm.txt, 0.8533, 0.000, 0.3660, 0.3285, 0.1446, 0.08559, 0.4217, 0.1944, 1.000, 0.5865
the gascon la fontain.txt, 0.5105, 0.4603, 0.6340, 0.4285, 0.9734, 0.000, 0.9928, 0.4665, 1.000, 0.1925
the gascon punished la fontain.txt, 1.000, 0.5907, 0.4676, 0.7850, 0.9791, 0.000, 0.009321, 0.1791, 0.3573, 0.3638
the giant and the tailor brothers grimm.txt, 0.3586, 0.8442, 0.4961, 1.000, 0.000, 0.7697, 0.7039, 0.4323, 0.8670, 0.5708
the girl who trod on the loaf h c andersen.txt, 0.6117, 0.2470, 0.9742, 0.8935, 0.000, 0.5957, 0.3495, 0.9813, 0.9363, 1.000
the girl without hands brothers grimm.txt, 0.3402, 0.000, 0.5076, 0.5666, 0.4786, 0.5838, 0.4164, 0.5726, 0.3239, 1.000
the glass coffin brothers grimm.txt, 0.3095, 0.2983, 0.1392, 0.4968, 1.000, 0.3437, 0.6570, 0.4779, 0.000, 0.9904
the glutton la fontain.txt, 0.000, 0.6386, 0.3293, 0.5683, 0.8629, 0.9263, 0.3707, 0.3996, 1.000, 0.2687
the gnome brothers grimm.txt, 1.000, 0.8888, 0.9929, 0.05926, 0.000, 0.4799, 0.4227, 0.3050, 0.4499, 0.3923
the goblin and the huckster h c andersen.txt, 0.1497, 0.6698, 0.5891, 0.000, 1.000, 0.3759, 0.1616, 0.3329, 0.2753, 0.1437
the goblin of adachigahara japanese writer.txt, 0.9679, 0.5377, 0.8626, 0.4749, 1.000, 0.3861, 0.7457, 0.1983, 0.000, 0.3204
the godfather brothers grimm.txt, 0.3523, 0.8327, 0.6080, 0.8167, 1.000, 0.4996, 0.1680, 0.1211, 0.3763, 0.000
the gold children brothers grimm.txt, 0.2923, 0.5105, 1.000, 0.001194, 0.2543, 0.4237, 0.5762, 0.5445, 0.000, 0.4652
the gold giving serpent indian writer.txt, 0.4882, 0.6205, 0.4245, 0.7773, 1.000, 0.000, 0.2599, 0.1736, 0.3381, 0.2263
the golden bird brothers grimm.txt, 1.000, 0.6168, 0.3004, 0.03184, 0.3340, 0.3453, 0.1073, 0.7274, 0.000, 0.4200
the golden goose brothers grimm.txt, 0.5935, 0.4573, 0.5131, 0.02676, 1.000, 0.8192, 0.1686, 0.06980, 0.000, 0.6224
the golden key brothers grimm.txt, 0.3457, 0.4107, 0.000, 1.000, 0.3781, 0.6497, 0.07821, 0.09613, 0.7939, 0.3430
the good bargain brothers grimm.txt, 0.2053, 0.2135, 0.000, 0.9699, 1.000, 0.5275, 0.8717, 0.4989, 0.8207, 0.7626
the goose girl at the well brothers grimm.txt, 0.8231, 0.5993, 0.3143, 0.6906, 0.1647, 0.4668, 0.5917, 0.000, 0.7924, 1.000
the goose girl brothers grimm.txt, 0.9514, 0.3965, 0.7375, 0.9356, 0.4131, 0.3419, 0.1801, 0.000, 0.4751, 1.000
the grave mound brothers grimm.txt, 0.5523, 0.6593, 1.000, 0.6256, 0.2639, 0.2039, 0.4261, 0.1100, 0.000, 0.6963
the griffin brothers grimm.txt, 0.6886, 0.3031, 0.4663, 1.000, 0.5677, 0.2271, 0.1644, 0.000, 0.08858, 0.1766
the happy hunter and the skillful fisher japanese writer.txt, 0.6634, 0.7306, 0.7273, 1.000, 0.3779, 0.3790, 0.000, 0.7915, 0.7426, 0.9572
the hare and the hedgehog brothers grimm.txt, 0.8708, 0.6049, 0.6844, 0.1758, 0.8414, 1.000, 0.02723, 0.6776, 0.000, 0.7735
the hare s bride brothers grimm.txt, 0.6607, 0.5582, 0.7112, 0.6362, 0.5306, 0.000, 1.000, 0.7509, 0.3411, 0.2792
the hermit la fontain.txt, 0.5112, 0.8155, 0.03441, 0.8197, 0.08744, 0.000, 0.09013, 0.7337, 0.6751, 1.000
the husband confessor la fontain.txt, 0.7477, 0.05770, 0.6393, 1.000, 0.8882, 0.3981, 0.5592, 0.000, 0.6480, 0.03887
the hut in the forest brothers grimm.txt, 0.3375, 0.1495, 0.2181, 0.5498, 0.2485, 0.4160, 1.000, 0.000, 0.9312, 0.7655
the impossible thing la fontain.txt, 0.3491, 0.1682, 0.000, 1.000, 0.3904, 0.4578, 0.3526, 0.4004, 0.4514, 0.1895
the indiscreet confessions la fontain.txt, 0.4320, 0.9293, 0.6900, 0.2356, 0.9275, 0.7877, 1.000, 0.05526, 0.000, 0.06429
the iron stove brothers grimm.txt, 0.2489, 0.6749, 0.000, 0.6686, 0.5394, 1.000, 0.7066, 0.6262, 0.3110, 0.5196
the ivory city and its fairy princess indian writer.txt, 0.7131, 1.000, 0.2763, 0.5906, 0.4037, 0.8581, 0.5444, 0.2909, 0.000, 0.9571
the jealous husband la fontain.txt, 0.6137, 0.5217, 0.6189, 0.3548, 0.9060, 0.8607, 0.4297, 0.000, 1.000, 0.5289
the jelly fish and the monkey japanese writer.txt, 0.3364, 1.000, 0.06840, 0.2096, 0.4064, 0.3325, 0.03606, 0.000, 0.1204, 0.1883
the jew among thorns brothers grimm.txt, 0.7864, 0.9015, 1.000, 0.8860, 0.000, 0.4884, 0.2304, 0.4852, 0.8708, 0.5167
the juniper tree brothers grimm.txt, 0.7466, 0.9962, 0.3027, 0.5026, 0.9203, 0.6917, 0.7098, 0.000, 1.000, 0.4964
the king of persia and the princess of the sea arabian writer.txt, 1.000, 0.7900, 0.7175, 0.000, 0.9371, 0.7212, 0.1636, 0.5075, 0.4738, 0.5023
the king of the golden mountain brothers grimm.txt, 0.5433, 1.000, 0.4546, 0.4018, 0.5863, 0.6477, 0.4593, 0.4471, 0.2999, 0.000
the king s son who feared nothing brothers grimm.txt, 0.004035, 0.8230, 0.3204, 1.000, 0.1454, 0.3649, 0.7837, 0.000, 0.09683, 0.4777
the knapsack the hat and the horn brothers grimm.txt, 1.000, 0.7795, 0.6217, 0.000, 0.5452, 0.3530, 0.4822, 0.6910, 0.7282, 0.3098
the lambikin indian writer.txt, 1.000, 0.4111, 0.2594, 0.4910, 0.6822, 0.7572, 0.4916, 0.02508, 0.000, 0.1830
the lambkin and the little fish brothers grimm.txt, 0.4146, 0.5537, 0.2923, 0.06910, 0.2864, 0.3499, 0.000, 0.7704, 0.8666, 1.000
the lazy spinner brothers grimm.txt, 0.9030, 1.000, 0.4888, 0.8022, 0.8210, 0.8411, 0.000, 0.9792, 0.7192, 0.7445
the little bell la fontain.txt, 0.5148, 0.6618, 0.7254, 1.000, 0.7821, 0.000, 0.9188, 0.4761, 0.7522, 0.3669
the little dog la fontain.txt, 0.8160, 1.000, 0.3216, 0.6615, 0.3848, 0.6958, 0.000, 0.1620, 0.6863, 0.5908
the little folks presents brothers grimm.txt, 1.000, 0.7272, 0.6111, 0.000, 0.2438, 0.4656, 0.7198, 0.2956, 0.1142, 0.1701
the little peasant brothers grimm.txt, 1.000, 0.5232, 0.7867, 0.7907, 0.000, 0.4563, 0.8022, 0.5404, 0.4481, 0.4518
the loggers come arthur scott bailey.txt, 0.4120, 0.3526, 0.4379, 0.8190, 0.7455, 1.000, 0.3454, 0.000, 0.9236, 0.5158
the loss of the talisman arabian writer.txt, 0.9471, 0.3293, 0.8349, 0.4702, 0.8158, 1.000, 0.2919, 0.000, 0.4526, 0.5647
the louse and the flea brothers grimm.txt, 0.000, 0.3396, 0.6712, 0.4894, 0.5345, 0.7639, 0.6786, 0.4837, 1.000, 0.4503
the magic fiddle indian writer.txt, 0.6977, 0.5298, 0.000, 0.4117, 0.2766, 0.4381, 0.3646, 1.000, 0.02497, 0.3652
the magick cup la fontain.txt, 0.000, 0.8615, 0.8212, 1.000, 0.9100, 0.7008, 0.9099, 0.08397, 0.1536, 0.3713
the magnificent la fontain.txt, 0.4439, 1.000, 0.4260, 0.000, 0.1648, 0.3903, 0.4285, 0.3291, 0.6858, 0.8743
the maid of brakel brothers grimm.txt, 0.000, 0.3355, 0.5758, 0.6567, 0.9877, 0.7593, 0.04904, 1.000, 0.2014, 0.6820
the mandrake la fontain.txt, 0.1948, 0.3080, 0.4163, 1.000, 0.1658, 0.000, 0.2075, 0.4245, 0.006159, 0.08115
the marsh king s daughter h c andersen.txt, 0.000, 0.7142, 0.8693, 0.3847, 0.1746, 0.1381, 0.4742, 0.3233, 1.000, 0.6102
the master thief brothers grimm.txt, 0.9628, 0.8160, 0.7227, 0.3884, 0.9081, 1.000, 0.4353, 0.000, 0.8558, 0.2725
the monks of catalonia la fontain.txt, 0.9912, 0.1548, 0.8155, 0.6376, 1.000, 0.5335, 0.2922, 0.000, 0.2511, 0.08730
the moon brothers grimm.txt, 1.000, 0.7311, 0.01411, 0.6435, 0.3326, 0.7463, 0.000, 0.8733, 0.5559, 0.4466
the mouse the bird and the sausage brothers grimm.txt, 0.8051, 0.2690, 0.6523, 0.8296, 0.1791, 0.8663, 0.1259, 1.000, 0.07945, 0.000
the muleteer la fontain.txt, 0.1302, 0.2598, 0.2437, 0.008976, 0.3806, 1.000, 0.3415, 0.1391, 0.000, 0.4025
the nail brothers grimm.txt, 1.000, 0.8362, 0.5967, 0.9251, 0.2600, 0.6847, 0.5798, 0.8010, 0.8017, 0.000
the nightingale la fontain.txt, 0.5534, 0.8673, 0.3143, 0.4233, 0.3986, 0.000, 1.000, 0.5297, 0.1916, 0.6738
the nix of the mill pond brothers grimm.txt, 0.8402, 0.6259, 0.6900, 0.4896, 0.6260, 1.000, 0.5680, 0.000, 0.5800, 0.6322
the ogre of rashomon japanese writer.txt, 0.7441, 0.08360, 0.8008, 0.06804, 0.5407, 0.7472, 1.000, 0.7001, 0.000, 0.4760
the old bachelor s nightcap h c andersen.txt, 0.000, 0.7554, 0.2091, 0.6627, 0.5648, 1.000, 0.2917, 0.4695, 0.7119, 0.8445
the old gravestone h c andersen.txt, 0.7922, 0.000, 0.1373, 0.2641, 0.6083, 0.3394, 0.3126, 0.009731, 0.4458, 1.000
the old man and his grandson brothers grimm.txt, 0.2315, 0.04363, 0.6747, 0.2844, 0.1960, 0.000, 1.000, 0.7112, 0.6205, 0.1147
the old man s calendar la fontain.txt, 0.9612, 0.7397, 1.000, 0.5859, 0.5477, 0.3830, 0.6765, 0.000, 0.8230, 0.6360
the old woman in the wood brothers grimm.txt, 0.000, 0.5269, 0.5292, 0.5334, 1.000, 0.3517, 0.4280, 0.4496, 0.9604, 0.7715
the owl brothers grimm.txt, 1.000, 0.3684, 0.4336, 0.1275, 0.5165, 0.8782, 0.000, 0.6243, 0.3200, 0.6156
the pack of ragamuffins brothers grimm.txt, 0.7652, 0.7271, 0.000, 0.2344, 0.4254, 0.8094, 0.9309, 1.000, 0.5610, 0.2467
the peasant and his angry lord la fontain.txt, 0.000, 0.7282, 0.3985, 0.7585, 0.5523, 0.5228, 0.5305, 1.000, 0.9671, 0.4020
the peasant and the devil brothers grimm.txt, 0.02502, 1.000, 0.1954, 0.2656, 0.5412, 0.3430, 0.5157, 0.1630, 0.5454, 0.000
the peasant in heaven brothers grimm.txt, 0.000, 0.7494, 0.6958, 1.000, 0.6091, 0.7940, 0.7998, 0.1350, 0.8837, 0.8182
the peasant s wise daughter brothers grimm.txt, 0.4975, 0.4753, 0.2631, 0.000, 1.000, 0.4621, 0.3492, 0.1439, 0.5528, 0.7126
the pen and inkstand h c andersen.txt, 0.3440, 0.6988, 0.3270, 0.4482, 0.4248, 1.000, 0.5388, 0.2341, 0.000, 0.5673
the phoenix bird h c andersen.txt, 0.5903, 0.7689, 0.7141, 1.000, 0.7280, 0.6750, 0.6908, 0.1042, 0.4716, 0.000
the picture la fontain.txt, 0.2436, 0.2744, 0.1669, 1.000, 0.9959, 0.3285, 0.3275, 0.3423, 0.5717, 0.000
the pie and the patty pan beatrix potter.txt, 0.4423, 0.000, 1.000, 0.9028, 0.8101, 0.5164, 0.8917, 0.5448, 0.9599, 0.6204
the pigeon and the crow indian writer.txt, 0.4385, 0.4995, 0.03164, 1.000, 0.09669, 0.2788, 0.4844, 0.1381, 0.000, 0.3827
the pigs h c andersen.txt, 0.4113, 0.000, 1.000, 0.2033, 0.6346, 0.4383, 0.3207, 0.2108, 0.6534, 0.4773
the pink brothers grimm.txt, 0.7118, 0.6204, 0.3783, 0.1377, 0.5603, 0.4506, 0.2356, 0.8031, 0.000, 1.000
the poor boy in the grave brothers grimm.txt, 0.5685, 0.4022, 0.0005172, 0.8181, 0.4220, 0.3443, 0.02620, 1.000, 0.000, 0.6571
the poor man and the rich man brothers grimm.txt, 0.5251, 0.1735, 0.6238, 0.4201, 1.000, 0.3646, 0.5683, 0.000, 0.5126, 0.1505
the poor miller s boy and the cat brothers grimm.txt, 0.000, 0.2280, 1.000, 0.3270, 0.07635, 0.7011, 0.4986, 0.5626, 0.6355, 0.6357
the prince and the fakir indian writer.txt, 0.6436, 0.5046, 1.000, 0.7201, 0.2637, 0.000, 0.7153, 0.4936, 0.4013, 0.1936
the princess betrothed to the king of garba la fontain.txt, 0.8041, 0.3502, 0.3049, 0.4718, 0.000, 0.5192, 1.000, 0.8883, 0.4169, 0.6721
the progress of wit la fontain.txt, 0.5382, 0.7550, 0.6189, 1.000, 0.4088, 0.6474, 0.4214, 0.4536, 0.000, 0.5180
the psalter la fontain.txt, 0.2160, 1.000, 0.2018, 0.5418, 0.000, 0.2864, 0.6262, 0.5801, 0.3887, 0.1393
the puppet showman h c andersen.txt, 0.7220, 0.7834, 0.6008, 0.000, 0.6867, 0.9990, 1.000, 0.4485, 0.4129, 0.4397
the quarrel of tee monkey and the crab japanese writer.txt, 0.5974, 0.8514, 0.5981, 0.2813, 0.5726, 0.3865, 0.5267, 1.000, 0.8999, 0.000
the queen bee brothers grimm.txt, 0.1914, 0.4269, 0.3257, 0.3515, 0.000, 0.9644, 0.2791, 0.4726, 0.5228, 1.000
the quid pro quo or the mistakes la fontain.txt, 0.7364, 0.5747, 0.4286, 0.2418, 0.1905, 0.000, 0.4311, 0.4998, 1.000, 0.1640
the raven brothers grimm.txt, 1.000, 0.9549, 0.4964, 0.000, 0.7528, 0.3027, 0.6740, 0.2646, 0.1937, 0.5460
the rhemese la fontain.txt, 0.3308, 0.1725, 1.000, 0.1912, 0.4188, 0.000, 0.1339, 0.2884, 0.5225, 0.1803
the riddle brothers grimm.txt, 0.8390, 0.4672, 0.9312, 0.4736, 0.4400, 1.000, 0.4367, 0.4876, 0.000, 0.4353
the river scamander la fontain.txt, 0.5569, 0.05103, 1.000, 0.1360, 0.005603, 0.000, 0.2555, 0.4297, 0.8642, 0.3716
the robber bridegroom brothers grimm.txt, 0.2205, 0.2714, 0.9236, 0.9068, 1.000, 0.4344, 0.000, 0.8912, 0.4606, 0.2125
the roly poly pudding beatrix potter.txt, 0.9230, 0.3051, 0.4915, 0.6555, 1.000, 0.2290, 0.5807, 0.000, 0.8537, 0.4238
the sagacious monkey and the boar japanese writer.txt, 0.6311, 0.000, 0.3285, 0.7478, 0.4780, 1.000, 0.8598, 0.6967, 0.9876, 0.9053
the sea hare brothers grimm.txt, 0.1550, 1.000, 0.3727, 0.3616, 0.2793, 0.2491, 0.5239, 0.7307, 0.000, 0.9115
the second voyage of sinbad the sailor arabian writer.txt, 1.000, 0.01675, 0.4688, 0.3672, 0.05078, 0.5289, 0.08230, 0.000, 0.5608, 0.2397
the servant girl justified la fontain.txt, 1.000, 0.3898, 0.000, 0.5334, 0.3262, 0.3585, 0.5141, 0.7016, 0.2501, 0.3365
the seven ravens brothers grimm.txt, 0.8188, 0.4603, 0.8269, 1.000, 0.1915, 0.000, 0.7431, 0.6037, 0.4141, 0.5881
the seven swabians brothers grimm.txt, 0.8083, 0.3425, 0.5031, 0.1905, 1.000, 0.3387, 0.000, 0.003956, 0.8060, 0.3837
the seventh and last voyage of sinbad the sailor arabian writer.txt, 0.2232, 0.4746, 0.7032, 0.2316, 0.4858, 0.000, 0.4295, 1.000, 0.9031, 0.6092
the shepherd boy brothers grimm.txt, 0.3078, 0.000, 0.5503, 0.2774, 0.8242, 0.1390, 0.5313, 0.4129, 0.6842, 1.000
the shoes that were danced to pieces brothers grimm.txt, 0.9377, 0.5554, 0.8335, 0.5764, 0.1517, 0.000, 0.2523, 1.000, 0.7900, 0.6931
the shroud brothers grimm.txt, 1.000, 0.2188, 0.4881, 0.6818, 0.6656, 0.5524, 0.000, 0.5607, 0.6652, 0.4327
the sick abbess la fontain.txt, 0.6320, 0.5997, 0.4981, 0.1445, 0.8141, 0.4388, 0.2746, 0.2832, 0.000, 1.000
the singing bone brothers grimm.txt, 0.5656, 0.9188, 0.5173, 0.000, 1.000, 0.5098, 0.2657, 0.1297, 0.4156, 0.2954
the singing springing lark brothers grimm.txt, 0.7197, 0.9176, 1.000, 0.6298, 0.2676, 0.2202, 0.5569, 0.000, 0.1037, 0.3322
the six servants brothers grimm.txt, 0.8859, 0.3729, 0.3417, 0.8418, 0.6859, 0.8068, 0.3457, 0.9786, 1.000, 0.000
the six swans brothers grimm.txt, 0.000, 0.4573, 1.000, 0.2802, 0.5112, 0.4706, 0.007952, 0.3743, 0.4972, 0.5381
the sixth voyage of sinbad the sailor arabian writer.txt, 0.1459, 0.6968, 0.000, 0.2785, 0.7587, 0.4047, 0.5043, 0.7978, 0.7068, 1.000
the skilful huntsman brothers grimm.txt, 0.3465, 0.2666, 0.000, 0.6197, 0.4846, 0.9566, 0.5394, 0.4727, 0.3831, 1.000
the snow man h c andersen.txt, 1.000, 0.2498, 0.9885, 0.8428, 0.000, 0.4909, 0.3632, 0.5065, 0.2500, 0.4287
the son of seven queens indian writer.txt, 0.9845, 0.2027, 0.000, 1.000, 0.6880, 0.1514, 0.1364, 0.4821, 0.01077, 0.6080
the soothsayer s son indian writer.txt, 0.1316, 0.2983, 0.000, 0.4653, 0.7619, 0.6219, 0.6230, 1.000, 0.3607, 0.6418
the sparrow and his four children brothers grimm.txt, 0.8606, 0.8473, 1.000, 0.1401, 0.06397, 0.000, 0.5349, 0.1685, 0.09949, 0.2695
the spectacles la fontain.txt, 0.3535, 1.000, 0.8809, 0.8709, 0.5525, 0.3346, 0.7577, 0.000, 0.06774, 0.7268
the spindle the shuttle and the needle brothers grimm.txt, 1.000, 0.3060, 0.4515, 0.2320, 0.4172, 0.000, 0.6363, 0.8042, 0.7270, 0.2762
the spirit in the bottle brothers grimm.txt, 1.000, 0.9981, 0.5194, 0.000, 0.1180, 0.4435, 0.5327, 0.3584, 0.2669, 0.7400
the star money brothers grimm.txt, 0.4060, 0.7326, 0.5126, 0.000, 0.3429, 0.4573, 0.3631, 0.3325, 0.7612, 1.000
the stolen farthings brothers grimm.txt, 0.9789, 0.9575, 0.000, 0.7255, 0.08832, 0.2353, 0.2030, 1.000, 0.4409, 0.4378
the stone of the wise men h c andersen.txt, 0.4877, 0.7047, 0.8308, 0.2621, 0.5542, 0.3517, 1.000, 0.000, 0.5810, 0.3772
the story of prince yamato take japanese writer.txt, 0.8022, 0.7140, 0.5971, 0.6929, 0.3488, 0.000, 0.2993, 0.2128, 1.000, 0.5298
the story of schlauraffen land brothers grimm.txt, 0.02371, 0.6422, 0.5248, 0.000, 0.9298, 1.000, 0.9119, 0.7319, 0.6405, 0.08271
the story of the king s son arabian writer.txt, 0.8790, 0.9787, 0.7733, 0.1643, 0.000, 0.7769, 1.000, 0.8277, 0.2628, 0.6682
the story of the man who did not wish to die japanese writer.txt, 0.6872, 0.000, 0.3766, 1.000, 0.6764, 0.8641, 0.6886, 0.6189, 0.3580, 0.7373
the story of the old man who made withered trees to flower japanese writer.txt, 0.7842, 0.6723, 0.6848, 0.2572, 0.7087, 0.3385, 1.000, 0.6044, 0.6047, 0.000
the story of the year h c andersen.txt, 0.05560, 0.2080, 0.2417, 0.000, 0.6953, 0.9756, 1.000, 0.04290, 0.3859, 0.2421
the story of the youth who went forth to learn what fear was brothers grimm.txt, 0.8344, 0.9402, 0.8533, 0.4891, 1.000, 0.000, 0.5854, 0.3818, 0.4444, 0.8640
the story of urashima taro the fisher lad japanese writer.txt, 0.2671, 0.2920, 0.2566, 0.1792, 0.000, 1.000, 0.4970, 0.07432, 0.2408, 0.2695
the story of zobeide told by herself arabian writer.txt, 0.000, 0.9720, 0.5860, 0.7689, 0.7311, 0.7490, 0.1590, 0.7338, 0.3260, 1.000
the tailor in heaven brothers grimm.txt, 0.4515, 0.3611, 1.000, 0.4436, 0.8515, 0.4870, 0.1557, 0.3488, 0.000, 0.2621
the tale of benjamin bunny beatrix potter.txt, 0.06794, 0.000, 0.5399, 0.4852, 1.000, 0.4740, 0.5246, 0.2315, 0.3148, 0.1898
the tale of mr. jeremy fisher beatrix potter.txt, 0.6635, 0.5867, 0.8876, 1.000, 0.5718, 0.3498, 0.7300, 0.000, 0.5462, 0.7987
the tale of mr. tod beatrix potter.txt, 0.6509, 0.1002, 0.4563, 0.9688, 1.000, 0.1532, 0.000, 0.04193, 0.2298, 0.5338
the tale of mrs. tiggy winkle beatrix potter.txt, 0.5505, 0.5240, 0.6963, 0.7060, 0.6215, 0.6157, 1.000, 0.6067, 0.1555, 0.000
the tale of peter rabbit by beatrix potter beatrix potter.txt, 0.03204, 0.5618, 0.000, 0.9744, 0.1833, 0.4573, 0.1860, 0.06495, 0.4795, 1.000
the tale of pigling bland beatrix potter.txt, 0.7436, 0.8618, 0.08787, 0.8614, 0.1176, 0.7327, 0.6961, 0.6338, 1.000, 0.000
the tale of the flopsy bunnies beatrix potter.txt, 0.07992, 0.7127, 1.000, 0.4966, 0.3419, 0.2201, 0.1223, 0.2585, 0.1936, 0.000
the tale of timmy tiptoes beatrix potter.txt, 1.000, 0.5698, 0.8169, 0.4911, 0.4374, 0.4292, 0.3940, 0.5483, 0.000, 0.5402
the tale of two bad mice beatrix potter.txt, 0.9452, 0.4871, 0.5021, 0.3387, 0.3422, 0.2869, 0.3465, 0.2313, 1.000, 0.000
the thief and his master brothers grimm.txt, 0.1655, 0.6611, 0.7817, 0.000, 0.5384, 1.000, 0.9878, 0.9979, 0.4430, 0.3789
the third voyage of sinbad the sailor arabian writer.txt, 0.3838, 1.000, 0.3982, 0.4549, 0.000, 0.2417, 0.7736, 0.6932, 0.4408, 0.5597
the thorny road of honour h c andersen.txt, 0.2350, 0.4927, 0.5906, 0.2796, 0.5114, 0.5490, 0.3667, 0.000, 0.6020, 1.000
the three apprentices brothers grimm.txt, 0.6873, 0.9570, 0.4189, 0.000, 0.6083, 0.9435, 0.7557, 0.08645, 0.8025, 1.000
the three army surgeons brothers grimm.txt, 0.8497, 0.8080, 0.9432, 0.7031, 0.3074, 0.9171, 0.000, 0.05972, 0.4131, 1.000
the three black princesses brothers grimm.txt, 0.8547, 0.3509, 0.6119, 0.3834, 0.1104, 0.000, 0.4346, 1.000, 0.2749, 0.7425
the three brothers brothers grimm.txt, 0.6975, 0.5858, 0.5842, 0.09502, 0.6373, 0.9826, 1.000, 0.000, 0.8838, 0.6125
the three feathers brothers grimm.txt, 0.2389, 0.04811, 0.4313, 0.2668, 0.6719, 1.000, 0.05846, 0.000, 0.2954, 0.8362
the three gossips wager la fontain.txt, 0.8390, 1.000, 0.4682, 0.5693, 0.06464, 0.000, 0.8704, 0.2393, 0.8006, 0.6368
the three languages brothers grimm.txt, 0.7910, 0.6793, 0.9470, 0.000, 0.3027, 0.04157, 0.6924, 0.5696, 1.000, 0.3473
the three little birds brothers grimm.txt, 0.1561, 1.000, 0.5751, 0.1951, 0.3223, 0.1815, 0.6678, 0.5754, 0.000, 0.5273
the three little men in the wood brothers grimm.txt, 0.9465, 1.000, 0.3533, 0.4338, 0.7351, 0.1331, 0.3685, 0.4251, 0.000, 0.4880
the three princes and the princess nouronnihar arabian writer.txt, 1.000, 0.2494, 0.1858, 0.9824, 0.01635, 0.2295, 0.2160, 0.1337, 0.1973, 0.000
the three sluggards brothers grimm.txt, 1.000, 0.000, 1.000, 0.9111, 0.5594, 0.4141, 0.9746, 0.5977, 0.6770, 0.04316
the three snake leaves brothers grimm.txt, 0.2298, 0.3655, 0.2952, 0.2203, 0.6228, 0.1474, 0.6776, 0.000, 1.000, 0.3427
the three sons of fortune brothers grimm.txt, 0.4804, 0.5134, 0.8423, 1.000, 0.000, 0.8819, 0.4854, 0.7157, 0.3994, 0.3368
the three spinners brothers grimm.txt, 0.2715, 0.4948, 0.2060, 1.000, 0.5593, 0.3170, 0.4268, 0.8872, 0.3111, 0.000
the tiger the brahman and the jackal indian writer.txt, 0.2142, 0.9001, 0.8892, 0.8149, 0.5117, 0.5853, 1.000, 0.5187, 0.000, 0.7676
the tongue cut sparrow japanese writer.txt, 0.7952, 0.2215, 0.000, 0.3260, 1.000, 0.1454, 0.8391, 0.2495, 0.2673, 0.3705
the tracks in the snow arthur scott bailey.txt, 0.5173, 0.7831, 0.8935, 0.3058, 1.000, 0.3963, 0.4319, 0.000, 0.5326, 0.5303
the truckers la fontain.txt, 0.6887, 0.5120, 0.3403, 0.4549, 0.5260, 0.9054, 0.000, 1.000, 0.8296, 0.8016
the true sweethearts brothers grimm.txt, 0.01614, 0.6894, 0.5286, 0.3475, 1.000, 0.5408, 0.02752, 0.03637, 0.3478, 0.000
the turnip brothers grimm.txt, 0.5849, 0.000, 0.2134, 0.7296, 0.7923, 0.3194, 1.000, 0.3363, 0.5356, 0.2620
the twelve brothers brothers grimm.txt, 0.3117, 0.4608, 0.1817, 0.4468, 0.4764, 0.000, 1.000, 0.3711, 0.4677, 0.2662
the twelve huntsmen brothers grimm.txt, 0.01588, 0.9747, 0.9148, 0.1209, 0.03651, 0.2358, 0.4371, 0.000, 0.3154, 1.000
the twelve idle servants brothers grimm.txt, 0.3440, 0.4867, 0.2334, 0.4193, 0.1690, 1.000, 0.000, 0.7542, 0.5163, 0.6497
the two brothers brothers grimm.txt, 1.000, 0.5387, 0.4206, 0.000, 0.4223, 0.2892, 0.2542, 0.5788, 0.4121, 0.06666
the two friends la fontain.txt, 0.6250, 0.1910, 0.8800, 0.6989, 0.6844, 0.9348, 1.000, 0.000, 0.6072, 0.8148
the two kings children brothers grimm.txt, 0.5981, 0.2093, 0.2960, 0.000, 0.4986, 0.5872, 0.6556, 0.6246, 1.000, 0.6917
the two travellers brothers grimm.txt, 0.8889, 0.6178, 0.000, 1.000, 0.6031, 0.2536, 0.5550, 0.1644, 0.7903, 0.1967
the ungrateful son brothers grimm.txt, 0.06389, 0.3598, 1.000, 0.3501, 0.4728, 0.4145, 0.000, 0.3231, 0.6526, 0.06943
