the devil in hell la fontain.txt, 0.035560391730141507
the devil of pope fig island la fontain.txt, -0.07827572739699293
the devil s sooty brother brothers grimm.txt, 0.052561912894961496
the devil with the three golden hairs brothers grimm.txt, 0.0006739290989663582
the ditmarsch tale of wonders brothers grimm.txt, -0.014087358981776116
the dog and the sparrow brothers grimm.txt, -0.04828068213586808
the donkey brothers grimm.txt, -0.06114053338377168
the dress maker la fontain.txt, -0.0054816736944534265
the drummer brothers grimm.txt, 0.02486511307542181
the dumb book h c andersen.txt, 0.005637982195845559
the duration of life brothers grimm.txt, 0.007964925100474973
the ear maker and the mould mender la fontain.txt, 0.06914769719428279
the ear of corn brothers grimm.txt, 0.008588957055214697
the eel pie la fontain.txt, -0.026688026581227077
the elves brothers grimm.txt, 0.022764743183259384
the ephesian matron la fontain.txt, 0.025893856833619656
the falcon la fontain.txt, 0.010152804032766239
the farmer and the badger japanese writer.txt, -0.05229505100113259
the farmyard cock and the weathercock h c andersen.txt, -0.04308937054631834
the fifth voyage of sinbad the sailor arabian writer.txt, -0.0048555411815437155
the first voyage of sinbad the sailor arabian writer.txt, 0.04035102175346091
the fisherman and his wife brothers grimm.txt, -0.0007756748371081978
the flail from heaven brothers grimm.txt, -0.06883495145631066
the four skilful brothers brothers grimm.txt, -0.03406127770534543
the fourth voyage of sinbad the sailor arabian writer.txt, -0.02586914025068049
the fox and his cousin brothers grimm.txt, 0.03859453430005581
the fox and the cat brothers grimm.txt, 0.04203441812915322
the fox and the geese brothers grimm.txt, 0.06976185711426855
the fox and the horse brothers grimm.txt, -0.037435415688116556
the frog king or iron henry brothers grimm.txt, -0.026676407259304792
the gascon la fontain.txt, -0.031804493861477864
the gascon punished la fontain.txt, -0.06362359550561798
the giant and the tailor brothers grimm.txt, 0.021220846530377112
the girl who trod on the loaf h c andersen.txt, 0.03882718791648149
the girl without hands brothers grimm.txt, 0.06598499640324744
the glass coffin brothers grimm.txt, 0.06808571839493746
the glutton la fontain.txt, 0.026872586872586878
the gnome brothers grimm.txt, -0.060773448436770815
